GeoName,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
South Dakota,Private services-providing industries 3/,Millions of current dollars,11263.8,12093.8,13020.2,13733,14934.2,17034.2,17943.9,18716,20721.5,22116.7,23152.8,23983.8,24209.4,25282.6,26726.8,29219.4,29637.2,31590.8,33075,34088.7,34832.5,36204.8,37963.7,38034.6,41144.9
Tennessee,All industry total,Millions of current dollars,154382.1,167394.6,176281.9,182247.2,186441.3,195764.3,205126.4,219327.9,231633.5,243583.9,248692.4,254242,252332.8,257776,269814.2,286341.5,295862.7,306153.1,325294,336413.9,349837.7,361381.5,376916.5,369574.3,418294.2
Tennessee, Private industries,Millions of current dollars,135553,147568.1,155439,161177.4,165175.4,172091.9,181109,194178.7,203912.3,214752.7,220971.7,223331.7,219690.2,226259.8,236803.7,251816.5,260499.5,269663.8,287928.3,298479.9,310889.4,321225.8,336195.6,329337.5,376032.5
Tennessee,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,2513.6,2509.1,2152.4,2480.3,2458.8,2170.4,2196.8,2114.7,1820.7,2258.9,1900,2090.4,1570.6,1204.8,1697.4,1354.9,2093.2,1614.4,1640,1321.6,1450.3,1288.2,1351.8,1360.7,2734.6
Tennessee,   Farms,Millions of current dollars,964.2,768.8,556.5,773.2,843.7,647.1,867.7,1121.2,1002.6,991.9,640.8,1062.7,1105.5,984.1,1448.4,1097.8,1843.7,1345.6,1369.6,996.8,1113.1,916.5,982.1,999.5,(NA)
Tennessee,"   Forestry, fishing, and related activities",Millions of current dollars,1549.5,1740.3,1595.9,1707,1615,1523.2,1329,993.5,818.1,1267,1259.2,1027.7,465.1,220.8,249,257,249.5,268.8,270.4,324.8,337.2,371.7,369.7,361.2,(NA)
Tennessee,"  Mining, quarrying, and oil and gas extraction",Millions of current dollars,432.5,463.8,548.8,500.3,495.8,466.5,503.6,642.1,814.1,985.9,1153.9,1060.1,929.1,1001,880,763.7,703.3,729.7,665.1,738.5,829.5,1025.5,1027.9,946.2,1657.2
Tennessee,   Oil and gas extraction,Millions of current dollars,3.1,2,2.7,4.8,6.9,9,11.5,16.1,18.5,12.1,22.4,35.7,21.1,21.1,21.9,22.6,21.9,21.2,9.5,7.5,8.5,10.2,12.6,11.2,(NA)
Tennessee,   Mining (except oil and gas),Millions of current dollars,421.7,455.5,538.7,487.8,480.8,449.3,482.9,610.9,770.2,931.2,1087.2,961.2,840.9,895.6,791,696.1,638.9,664.6,621.5,704.3,794.7,971,960.4,894,(NA)
Tennessee,   Support activities for mining,Millions of current dollars,7.8,6.3,7.4,7.7,8.2,8.2,9.2,15.1,25.5,42.6,44.3,63.1,67.1,84.3,67.2,45.1,42.5,43.9,34,26.8,26.3,44.3,55,40.9,(NA)
Tennessee,  Utilities,Millions of current dollars,1168.3,1097.7,1198.6,1171,1172.6,1118.1,1236.7,1417.8,1371.6,1532.6,1536.5,1788.7,1916.9,2049.7,1948.4,1874.8,1878.2,2022.9,1979.1,1929.7,1935,2000.3,2281.6,2333.3,2729.6
Tennessee,  Construction,Millions of current dollars,6471.2,7552.7,7880.6,8320.6,8060.7,7870.4,8451.3,9326.5,10055,10740.5,10976,10087.8,8963.8,8308.4,8676.8,9636.3,9394.3,9677.3,10185,10733.7,11452.1,12269.3,13427.8,13612.5,14761.6
Tennessee,  Manufacturing,Millions of current dollars,32082.7,33155,34833.4,34067,34091.9,35045.4,36688.9,40951.6,40847.7,42102.5,40191.7,40290.9,38408.4,37925.8,39596.6,43617.8,46354.7,47259.2,50770,52638.7,56668.1,54942.1,55844.8,55334.5,63786.7
Tennessee,   Durable goods manufacturing,Millions of current dollars,18985,19463.8,20444,19353,18877.6,20197.2,22596.2,25094,25761,26065.7,23477.5,24078,20986.6,19657.8,21554.8,24187.7,25411.7,26473.1,29191.1,30706.7,32230.4,30995.3,31613.5,30882.6,34300.3
Tennessee,    Wood product manufacturing,Millions of current dollars,772.1,882.2,825.7,778.2,708.2,782.5,732.2,888.5,939.3,905.5,886.1,844.3,619.9,669,672.3,731.2,764.6,817.6,916.9,959.1,1054.9,972.4,1106.8,1233.3,(NA)
Tennessee,    Nonmetallic mineral product manufacturing,Millions of current dollars,1017.6,1119,1155.6,1137.9,1054,1124.8,1254.5,1370.3,1308.2,1294.3,1286.7,1069.9,902.7,976.9,1052.6,1138.1,1111.7,1180.5,1455.1,1627.6,1809,2002.9,2086.8,2171.7,(NA)
Tennessee,    Primary metal manufacturing,Millions of current dollars,1478.2,1580.2,1958.6,1320.1,1172.3,1146.8,874.6,1289,1460.8,1705,1421.7,1479.9,821.3,1186.3,1579.2,1651.3,1568.5,1716,1601.8,1549.8,1457.8,1746.9,1760.9,1595.5,(NA)
Tennessee,    Fabricated metal product manufacturing,Millions of current dollars,3247.2,2985.7,3155.2,2958.4,2854.3,2837.3,2993,3440.7,3446.4,3680.6,3678.8,3362.5,3501.6,3475.3,3345.1,3596,3447.9,3494.1,3667.1,3917.2,4054.9,4228.4,4451.3,4253.7,(NA)
Tennessee,    Machinery manufacturing,Millions of current dollars,2518.2,3068.4,3206.8,2968.8,2957.6,2940.5,3094.8,2857.3,3365.3,3136.1,2775.8,3306.7,2827.7,2582.9,2801.6,2685.5,3335.5,3029.9,3225.9,3278.4,3202.9,3019.1,3186.2,2924.6,(NA)
Tennessee,    Computer and electronic product manufacturing,Millions of current dollars,766.8,844.5,737.7,902.3,1606.8,2062.4,3588.6,4332.4,3549.9,2980.6,3243.8,4298.4,4227.8,710.9,659.6,812.7,767.6,684.1,792.3,743.1,804.6,804.8,1069.6,1079.4,(NA)
Tennessee,"    Electrical equipment, appliance, and component manufacturing",Millions of current dollars,2140.2,1723.5,1748.8,1691,1664,2048.5,2163.4,2117.1,2350.9,2626.9,2217.2,2853,2908,2502.2,2621.6,3614.6,3731.8,3542.5,4489.7,3930.8,3984.5,3636.3,3289,3364.6,(NA)
Tennessee,"    Motor vehicles, bodies and trailers, and parts manufacturing",Millions of current dollars,4170.5,4348.9,4439.7,4423.7,3911.6,4260.1,4957.4,5707.9,6149.7,6630.4,4768.3,3768.4,1967.7,4325.5,5549.1,6730.4,7500.7,8838.4,9187.5,10883.4,11829,10747.4,10648.4,10122.2,(NA)
Tennessee,    Other transportation equipment manufacturing,Millions of current dollars,436.4,513,508.2,553.2,567.1,589.4,568.5,778.3,847.9,730.4,681.1,604.4,436.6,529.7,587.7,511.9,430.3,524.2,489.7,566,685.2,651.8,675.6,504.8,(NA)
Tennessee,    Furniture and related product manufacturing,Millions of current dollars,977.9,1004.6,1057.2,1102.3,862.9,972.9,892.4,818.2,771.7,729.3,735.3,577.9,466.9,397.9,376.9,409.9,451.3,493.6,578.9,563.7,607.8,563,614,623.6,(NA)
Tennessee,    Miscellaneous manufacturing,Millions of current dollars,1459.8,1393.9,1650.7,1517.1,1518.6,1432,1476.8,1494.3,1571,1646.7,1782.7,1912.6,2306.4,2301,2309,2306,2301.6,2152.2,2786.3,2687.8,2739.9,2622.2,2725,3009.1,(NA)
Tennessee,   Nondurable goods manufacturing,Millions of current dollars,13097.7,13691.2,14389.4,14714,15214.3,14848.2,14092.8,15857.6,15086.7,16036.8,16714.2,16212.9,17421.8,18268.1,18041.8,19430.1,20943,20786.1,21578.9,21932,24437.7,23946.8,24231.4,24451.9,29486.4
Tennessee,    Food and beverage and tobacco product manufacturing,Millions of current dollars,3180.4,3480.8,4003.8,4026.4,4243,4821.8,4573.6,4931.4,4982.7,5412.6,6041.9,5991.4,6750.9,6784.7,6283.2,6710.8,6820.2,7038.5,7711.2,8302,10130.4,10043.9,10803.1,11619.6,(NA)
Tennessee,    Textile mills and textile product mills,Millions of current dollars,735.2,808.7,783.8,766.5,792.5,696.1,604.2,640.4,574.4,633,575.2,573.2,418.1,369.1,332,355.4,493.6,496.8,497.9,554.9,504.7,448.6,457.2,435.5,(NA)
Tennessee,"    Apparel, leather, and allied product manufacturing",Millions of current dollars,1047.3,942.6,673.6,613.6,484.4,511.7,418.5,375.5,315.1,249.4,268.9,259.5,209.1,232.6,201.3,202.4,319,170.6,182.5,166.5,161.6,181.9,201.4,233.1,(NA)
Tennessee,    Paper manufacturing,Millions of current dollars,1517.8,1628.5,1757.4,1823.5,1877.5,1905.2,1864,1892.6,1974.2,2341.5,2048.2,2197.4,2631.5,2879.2,2613.7,2782.7,3008.1,2927.4,2780.8,2904.7,2763,2758.7,2642.4,2669.4,(NA)
Tennessee,    Printing and related support activities,Millions of current dollars,1051.6,1113,1102.1,1149.4,1078.6,1120.9,1191.9,1201.3,1256.9,1349.2,1307.8,1232.8,1108.1,1068,1001.9,946.6,1061.9,1049.6,1083.3,1132.1,951.7,945.1,959.1,953.9,(NA)
Tennessee,    Petroleum and coal products manufacturing,Millions of current dollars,188.5,195.3,218.8,909.7,1121.4,505.1,707.6,678.7,842.9,637.9,815.6,537.2,451.9,487.8,515.5,762.3,820,1562.8,1272.4,630.1,1231.1,1305.6,1163.6,800.5,(NA)
Tennessee,    Chemical manufacturing,Millions of current dollars,3377.6,3492.9,3730.8,3373.5,3698.3,3220.4,2683.5,4113.4,3288.1,3658.7,3804,3697.1,4160.6,4677.4,5392.8,5869.8,6354.2,5472.1,5748.7,5714.6,6212.1,5907.5,5428.4,5333.4,(NA)
Tennessee,    Plastics and rubber products manufacturing,Millions of current dollars,1999.3,2029.3,2119,2051.5,1918.5,2067,2049.4,2024.1,1852.4,1754.4,1852.5,1724.3,1691.6,1769.2,1701.3,1800,2065.9,2068.2,2302.1,2527.1,2483.1,2355.5,2576.1,2406.4,(NA)
Tennessee,  Wholesale trade,Millions of current dollars,10682.9,11487.7,12007.5,12586.2,12316,12541.3,13256.1,14536.4,15540.3,16636.5,17491.6,18259.3,16903.9,18011,18935.6,20727.5,21279.3,22079.2,22763.1,22960.6,23134.9,23985.3,25489.5,25209.5,28366.3
Tennessee,  Retail trade,Millions of current dollars,12101.2,13551.6,14047.2,14308.2,14295.9,14899.7,15972.2,16899.6,18177.8,18852.5,19011.7,18352.1,17570.2,18341,19006,19900.5,20176.8,20524.4,21488.4,22519.5,23044.2,23845.2,24590.4,25718,30352.7
Tennessee,  Transportation and warehousing,Millions of current dollars,6890.6,7796.9,8430.6,8888.3,8912.6,9106.2,9615,10455.6,11326.4,12078.1,11762.4,11828.5,10802.8,11406.8,12055.8,12581.1,12954.8,13359.8,14588,15176.1,15637,16448.5,17177.2,16822.6,20279.6
Tennessee,   Air transportation,Millions of current dollars,510.5,491,523.2,557.9,464.7,546.4,626.1,669.1,698.3,707.3,826.8,732.2,750.7,820.5,880.6,811.8,733.1,729.6,802.4,773.8,831.8,864,997.1,143.8,(NA)
Tennessee,   Rail transportation,Millions of current dollars,432.5,468.3,464.8,484.9,504,475.6,533.1,543.7,591,674.9,669.4,743.8,654.9,666.2,729.2,769.6,818.7,873.3,896.5,778.1,783.7,825.6,803.4,726.3,(NA)
Tennessee,   Water transportation,Millions of current dollars,63.8,81.4,88.4,74.2,136.1,125.8,161.2,190.8,217.2,312.9,304.8,365.5,377.3,352,387,400.3,479.4,483.5,453,416,358.5,407.5,421,305.3,(NA)
Tennessee,   Truck transportation,Millions of current dollars,2654.4,3252.3,3710.3,3939.7,3885.6,3745.9,3929.7,4294.6,4636.2,4889.3,4749.1,4495,3836.8,4000.3,4186.6,4401.6,4507.9,4777.5,5181.2,5299.2,5332.2,5515.9,5757.6,5647.9,(NA)
Tennessee,   Transit and ground passenger transportation,Millions of current dollars,208.7,259.5,279.7,283.2,240,243.3,280.7,306.5,308.1,330,335.1,352.5,357.8,367.9,352.8,359.7,383.2,428.1,474.7,498.3,497,455.8,433.1,344.6,(NA)
Tennessee,   Pipeline transportation,Millions of current dollars,43.5,69.4,71.7,50.1,49.3,55.8,62.3,59.8,58.1,62.4,71.6,81.6,77.6,87,72.8,83.6,119.9,270.5,434.8,396.2,539.5,550.4,375.2,333.4,(NA)
Tennessee,   Other transportation and support activities,Millions of current dollars,2499.2,2794.9,2891.3,3051.7,3206.2,3475.5,3515.1,3729.5,4097.8,4344.7,4026.6,4217.2,3846.3,4213.8,4459.8,4608.5,4627,4445.3,4815.4,5166.2,5327.1,5824.7,6063.2,6776.5,(NA)
Tennessee,   Warehousing and storage,Millions of current dollars,478,380.1,401.3,446.7,426.6,438,506.8,661.7,719.7,756.6,779,840.6,901.4,899.1,986.9,1146,1285.6,1352.1,1530,1848.4,1967.2,2004.6,2326.6,2544.8,(NA)
Tennessee,  Information,Millions of current dollars,4826.7,5072.7,5366.3,5381.8,5831.4,6850.1,6951.1,7410.5,7688.6,8384.8,9041.2,9224.7,9689.3,10094.2,10176.5,9718.2,9001,8721.9,9574.5,10051.3,10496.1,11061.2,10939.6,10815.9,12432.9
Tennessee,   Publishing industries (except Internet),Millions of current dollars,651.5,681.9,826.4,683.2,699.6,1089.4,1237.5,943.1,1028.6,1219.6,1546.5,1780.5,2148.3,2596.2,2777.4,2643,1595.4,1442.7,1780.7,1851.8,1775.6,1826.9,2264.8,2544.3,(NA)
Tennessee,   Motion picture and sound recording industries,Millions of current dollars,747.6,901.1,1084,1178,1234.2,1440.9,1204.7,1657.1,1514.1,1661,1984.1,1825.6,2042.8,1954.3,1620.9,1560.5,1667.1,1608.5,1659.6,1883.8,1907.3,1729.6,1874.4,1607.5,(NA)
Tennessee,   Broadcasting (except Internet) and telecommunications,Millions of current dollars,3176.3,3214.3,3233.2,3358.4,3580.1,3826.6,4000.7,4254.1,4643.2,4898.2,4887,4791.7,4601.5,4548.3,4512.8,4455.4,4649.6,4639.3,5023.9,5058.5,5072.7,5876.2,4992.1,4659.9,(NA)
Tennessee,"   Data processing, hosting, and other information services",Millions of current dollars,251.2,275.5,222.6,162.1,317.5,493.2,508.2,556.1,502.6,606,623.7,826.9,896.6,995.3,1265.4,1059.3,1088.8,1031.5,1110.2,1257.2,1740.5,1628.6,1808.3,2004.2,(NA)
Tennessee,"  Finance, insurance, real estate, rental, and leasing",Millions of current dollars,23188.5,25000,27165.4,29115.3,31674.7,33018.8,34573.3,34057.4,37125.8,38303.6,41532.7,40019.8,40726.3,42288.1,44515.8,47288.7,48914.1,51966,55116.2,58451.6,60307.4,63158.1,66584.5,69876.9,75850.4
Tennessee,   Finance and insurance,Millions of current dollars,7989.5,9008.5,9653.5,10567.9,11057.1,11581.3,11920.1,11735.3,12200.4,12549.9,12742.4,11859,11894.7,12457.4,13175.1,14584.3,14622.6,16576.4,17722.4,19530.8,19543,21415,21616.5,24745.7,28543.4
Tennessee,"    Monetary Authorities- central bank, credit intermediation, and related services",Millions of current dollars,4004.8,4601.6,5204,5564.3,5692.8,6382.9,6234.4,5729.7,5668.3,5606,5372.8,5205.6,4502.6,4233.5,4793.6,5836,5566.7,6542.9,6795.8,7280.6,7458.1,8040.5,8325.6,9166.2,(NA)
Tennessee,"    Securities, commodity contracts, and other financial investments and related activities",Millions of current dollars,946.8,984,965.4,1140.9,1523.2,1442.1,1448.7,1490.9,1653.3,1809.1,1700.2,1032.1,1752.2,1797.5,1556.4,2045,2224.3,1882.8,1896.7,2091,2161.9,2507.6,2881.8,3261.2,(NA)
Tennessee,    Insurance carriers and related activities,Millions of current dollars,2932.4,3237.2,3265.2,3654.3,3667.9,3588.3,4040.1,4273.7,4639.2,4840.4,5361.8,5411.4,5424.4,6233.7,6545.8,6544.1,6646.5,7759.6,8773.1,9862.5,9638.4,10604.7,10115.8,12048,(NA)
Tennessee,"    Funds, trusts, and other financial vehicles",Millions of current dollars,105.4,185.8,218.9,208.3,173.2,168,196.8,240.9,239.7,294.4,307.6,209.9,215.5,192.6,279.2,159.2,185.2,391.2,256.8,296.9,284.6,262.3,293.3,270.3,(NA)
Tennessee,   Real estate and rental and leasing,Millions of current dollars,15199,15991.4,17511.9,18547.4,20617.6,21437.5,22653.2,22322.1,24925.4,25753.7,28790.2,28160.8,28831.5,29830.7,31340.7,32704.4,34291.5,35389.6,37393.8,38920.8,40764.4,41743.1,44967.9,45131.2,47306.9
Tennessee,    Real estate,Millions of current dollars,13490.8,14134.8,15495.3,16480,18462.4,19395.2,20518.3,20490.3,23237,23728.7,26894.7,25972.2,26693.6,27903.3,29542.2,30651.9,32095.2,32883.7,34366.4,35586,37590.4,38624.2,41343,41754.7,(NA)
Tennessee,    Rental and leasing services and lessors of nonfinancial intangible assets,Millions of current dollars,1708.2,1856.7,2016.6,2067.4,2155.2,2042.3,2134.9,1831.8,1688.4,2025,1895.6,2188.7,2138,1927.4,1798.5,2052.5,2196.3,2505.9,3027.4,3334.8,3173.9,3118.9,3624.9,3376.6,(NA)
Tennessee,  Professional and business services,Millions of current dollars,12030.5,14039.8,15030.7,16180,17149.6,18024.5,18928.2,21020,21695.2,22830.2,24350.9,26407.9,25320.5,26764.5,27998.1,30533.5,32279.5,33453.4,35820.6,36688.8,38743.5,42020.3,45136.7,44424.6,50738.5
Tennessee,"   Professional, scientific, and technical services",Millions of current dollars,6385.1,7321.4,7534.1,7867.1,8225.4,8919.9,9548.1,10704.6,11085.6,11712.6,12195.3,13562.7,13064.9,13617.5,14149.9,15040.1,15582.9,16472.6,17845.7,17959,18925.6,20956.5,22603.8,22341.9,25138.1
Tennessee,    Legal services,Millions of current dollars,1144.2,1351.5,1384.5,1407,1491.2,1632.2,1885,2121,2158.5,2252.3,2421.4,2627.5,2276.1,2162.2,2252.1,2254.3,2297.3,2352.6,2494.7,2658.9,2812,3009.3,3258.8,3303.3,(NA)
Tennessee,    Computer systems design and related services,Millions of current dollars,556.1,700.6,728.4,801.6,825.6,773.1,856.7,895.6,977.9,1083.6,1242.9,1372.1,1449.6,1581.9,1758.2,1972.7,2173.2,2279.6,2381.7,2494.3,2590.9,2880.5,3065.2,2902.4,(NA)
Tennessee,"    Miscellaneous professional, scientific, and technical services",Millions of current dollars,4684.8,5269.2,5421.2,5658.5,5908.5,6514.6,6806.4,7688,7949.1,8376.6,8530.9,9563.1,9339.2,9873.4,10139.6,10813.1,11112.4,11840.3,12969.3,12805.8,13522.7,15066.6,16279.8,16136.3,(NA)
Tennessee,   Management of companies and enterprises,Millions of current dollars,977.7,1159.3,1443.6,1642.4,1768.4,1706.5,1849.9,1994.9,1925.7,2265.8,2577.1,2865.1,2731.9,3136.2,3409.9,4381.1,4886.2,4943.3,5623.5,5863.6,6160.8,6879.6,7425.3,7178.3,8247.7
Tennessee,   Administrative and support and waste management and remediation services,Millions of current dollars,4667.7,5559.2,6053.1,6670.5,7155.8,7398.1,7530.2,8320.5,8684,8851.9,9578.6,9980.2,9523.7,10010.8,10438.3,11112.3,11810.4,12037.5,12351.3,12866.3,13657.2,14184.3,15107.7,14904.5,17352.7
Tennessee,    Administrative and support services,Millions of current dollars,4335.6,5127.3,5539.5,6165.1,6603.1,6829.5,6828.5,7614,7909.4,8128.7,8789.4,9129,8617,8875.5,9459.2,10260.1,10987.2,11145.1,11422.2,11923.4,12629,13100.3,13901.5,13639.4,(NA)
Tennessee,    Waste management and remediation services,Millions of current dollars,332.2,431.9,513.5,505.3,552.7,568.6,701.7,706.5,774.7,723.1,789.2,851.2,906.7,1135.2,979.2,852.3,823.2,892.3,929.2,942.9,1028.1,1084,1206.1,1265.1,(NA)
Tennessee,"  Educational services, health care, and social assistance",Millions of current dollars,12412.9,13452.5,13743.6,14460.3,15400.6,16578,17807.4,19614,20775.3,21976.3,23059.5,25714,28866.2,30143.5,31782,32938,34053.8,35153.7,38157.1,38996.5,39171.2,39147.1,40356.4,37812,42297.2
Tennessee,   Educational services,Millions of current dollars,1239.7,1304.8,1479.9,1628.3,1754.8,1867.1,2145.3,2422.9,2563.7,2133.2,2283.8,2526.3,2818,2987.1,3108.9,3313.6,3372.4,3437.1,3501.7,3759.3,3848.2,4038,4413.6,4014.7,4105.5
Tennessee,   Health care and social assistance,Millions of current dollars,11173.2,12147.7,12263.6,12832,13645.8,14711,15662.1,17191.1,18211.6,19843.1,20775.7,23187.7,26048.3,27156.3,28673,29624.4,30681.4,31716.6,34655.4,35237.2,35323.1,35109.1,35942.8,33797.3,38191.7
Tennessee,    Ambulatory health care services,Millions of current dollars,5920.4,6297.3,6349.8,6654.6,7080.1,7531.3,8076.6,8853.1,9334.3,9980,10414.7,11446,12274.4,12908.2,13402.6,13914.3,14345.5,14892.3,15585.9,16495.7,17090.2,17539.9,18231,17297.7,(NA)
Tennessee,    Hospitals,Millions of current dollars,3829.6,4281.4,4234.2,4361.1,4582.2,5052.7,5271.3,5900.8,6239.6,7024.5,7398.4,8582.4,10449.6,10826.8,11665.8,11922.1,12449.6,12909.7,14990.3,14591,14015.3,13153.8,13169.7,11989.6,(NA)
Tennessee,    Nursing and residential care facilities,Millions of current dollars,953.4,1006.9,1057.4,1132.4,1221,1318.5,1415,1512.8,1618.4,1743.3,1823.8,1973.6,2123.6,2189.6,2357.5,2454.5,2493.5,2527,2640.9,2672.4,2694.7,2844.2,2837.6,2769.5,(NA)
Tennessee,    Social assistance,Millions of current dollars,469.8,562.1,622.2,683.8,762.6,808.5,899.2,924.4,1019.3,1095.3,1138.8,1185.7,1200.7,1231.8,1247.1,1333.5,1392.9,1387.7,1438.3,1478.1,1522.9,1571.2,1704.5,1740.5,(NA)
Tennessee,"  Arts, entertainment, recreation, accommodation, and food services",Millions of current dollars,6251,6937.3,7506,7925.7,7957.8,8597.3,9107.2,9580.9,10319.3,11439.3,12334.4,11654.8,11486.7,12054.1,12651.2,13604.3,14093.8,15487.7,17321.5,18155.8,19540.8,21013.3,22541,16078.1,20313.5
Tennessee,"   Arts, entertainment, and recreation",Millions of current dollars,1757.6,2067.3,2151.2,2335.6,2230.7,2529.7,2919.7,2923.7,3210.5,3643.2,3837.9,3890.4,3994.2,4299.7,4521.9,4920.9,4984.3,5485.5,6068,6039,6627,7423,7851.7,4315.3,5215.9
Tennessee,"    Performing arts, spectator sports, museums, and related activities",Millions of current dollars,1195.3,1551.6,1603.8,1775.8,1714.8,1991,2331.5,2224.2,2326.8,2665.8,2676.6,2932.3,3177,3539.8,3757.6,4130.2,4195.7,4596.2,5079.3,4940.2,5464.4,6202,6589.3,3221.8,(NA)
Tennessee,"    Amusement, gambling, and recreation industries",Millions of current dollars,562.3,515.7,547.4,559.8,515.9,538.7,588.2,699.5,883.8,977.4,1161.2,958.1,817.2,759.9,764.2,790.7,788.6,889.4,988.6,1098.8,1162.6,1221,1262.4,1093.5,(NA)
Tennessee,   Accommodation and food services,Millions of current dollars,4493.3,4870,5354.8,5590.2,5727.1,6067.6,6187.6,6657.2,7108.7,7796.1,8496.5,7764.3,7492.5,7754.4,8129.4,8683.5,9109.5,10002.1,11253.5,12116.8,12913.9,13590.3,14689.3,11762.7,15097.5
Tennessee,    Accommodation,Millions of current dollars,1477.5,1495.9,1711.8,1733.1,1620.5,1647.6,1661.6,1777.6,1821.2,2215.7,2786.6,2104.1,1847.2,1817.9,2033.6,1993.7,2146.1,2655,3002.3,3110.2,3490.9,3681.7,3748.7,2315.3,(NA)
Tennessee,    Food services and drinking places,Millions of current dollars,3015.8,3374.1,3643,3857.1,4106.7,4420,4526,4879.6,5287.5,5580.4,5709.8,5660.3,5645.4,5936.5,6095.7,6689.8,6963.4,7347.1,8251.2,9006.5,9422.9,9908.7,10940.6,9447.5,(NA)
Tennessee,  Other services (except government and government enterprises),Millions of current dollars,4500.4,5451.4,5528.1,5792.4,5356.9,5805.3,5821.2,6151.6,6354.5,6631,6629.3,6552.7,6535.6,6667.2,6883.2,7277.1,7322.8,7614.1,7859.9,8117.4,8479,9021.3,9446.3,8992.7,9731.8
Tennessee, Government and government enterprises,Millions of current dollars,18829.1,19826.5,20842.9,21069.8,21265.9,23672.3,24017.4,25149.2,27721.1,28831.2,27720.7,30910.2,32642.7,31516.1,33010.6,34525,35363.2,36489.3,37365.7,37934,38948.3,40155.7,40720.9,40236.7,42261.7
Tennessee,  Federal civilian,Millions of current dollars,5432.8,5774.2,5906.9,5587.1,4763,6089.1,6307.1,6561.2,6652.1,6983.9,7119,6736.1,7463.4,7450.1,7647.9,7741.6,8071,9034.8,9420.2,9552.7,9892,10063.1,9798.3,9584,9857
Tennessee,  Military,Millions of current dollars,770.2,768.3,809.9,888.4,908.3,1032.2,1248.9,1311.1,1412.7,1369.8,1392.4,1468.6,1517.4,1481.5,1353.8,1240.6,1212.8,1171.2,1156.7,1264.4,1320.3,1324.3,1408.3,1462.5,1679.7
Tennessee,  State and local,Millions of current dollars,12626.1,13284,14126.1,14594.3,15594.7,16551,16461.3,17277,19656.3,20477.4,19209.3,22705.6,23661.9,22584.5,24008.9,25542.8,26079.4,26283.3,26788.8,27116.9,27736,28768.4,29514.3,29190.3,30724.9
Tennessee,Natural resources and mining,Millions of current dollars,2946.2,2972.9,2701.2,2980.6,2954.6,2636.9,2700.4,2756.8,2634.9,3244.8,3053.8,3150.4,2499.6,2205.8,2577.4,2118.6,2796.5,2344.1,2305.1,2060.1,2279.9,2313.7,2379.7,2306.9,4391.9
Tennessee,Trade,Millions of current dollars,22784.2,25039.2,26054.7,26894.4,26611.9,27441,29228.3,31436,33718.1,35489.1,36503.3,36611.5,34474.1,36352,37941.7,40628,41456.1,42603.6,44251.5,45480.1,46179.1,47830.5,50080,50927.5,58718.9
Tennessee,Transportation and utilities,Millions of current dollars,8058.8,8894.7,9629.2,10059.3,10085.2,10224.3,10851.7,11873.4,12698,13610.7,13298.9,13617.2,12719.7,13456.4,14004.2,14456,14833,15382.7,16567.1,17105.8,17572,18448.8,19458.8,19155.9,23009.2
Tennessee,Manufacturing and information,Millions of current dollars,36909.3,38227.8,40199.7,39448.7,39923.3,41895.6,43640.1,48362.1,48536.3,50487.2,49232.9,49515.6,48097.6,48020,49773.1,53336,55355.7,55981.1,60344.5,62690,67164.3,66003.3,66784.4,66150.3,76219.6
Tennessee,Private goods-producing industries 2/,Millions of current dollars,41500.1,43680.5,45415.2,45368.1,45107.2,45552.7,47840.6,53034.9,53537.6,56087.7,54221.5,53529.1,49871.8,48440,50850.8,55372.6,58545.4,59280.7,63260.1,65432.5,70400.1,69525.1,71652.4,71253.9,82940.2
Tennessee,Private services-providing industries 3/,Millions of current dollars,94052.9,103887.6,110023.8,115809.2,120068.2,126539.2,133268.4,141143.8,150374.8,158665,166750.2,169802.6,169818.4,177819.8,185952.8,196443.9,201954.1,210383.2,224668.2,233047.4,240489.3,251700.7,264543.2,258083.6,293092.4
Texas,All industry total,Millions of current dollars,610157.3,645142.6,679870.3,738677,773375.5,789817.6,833342.3,913444.4,995252.4,1103197.6,1191093.1,1244294.9,1169607.7,1245959.4,1341334.4,1421180.1,1515195.6,1579299.5,1573498.4,1579014.9,1677110.9,1809706.4,1863953.8,1775587.8,1985318.5
Texas, Private industries,Millions of current dollars,539630.1,572321.6,602478.1,655700,685207.4,695126.9,732981.1,809299.5,885462.6,987305.6,1067070.2,1112552.4,1029748.2,1099992.9,1194545.1,1269653.2,1358691.9,1417855.8,1404555.2,1403734.1,1495622.3,1622020.8,1670531.1,1573383,1775561.1
Texas,"  Agriculture, forestry, fishing and hunting",Millions of current dollars,6477.3,5895.8,6588.5,6327.5,6187.9,6862.9,8332.6,9644.2,8215.5,7232.8,8152.1,6211.8,5467.6,8912.6,8335.2,8137.5,10790.6,10281.8,12226.3,9233.1,10232.2,9743.8,8369.6,7614.8,9350.9
Texas,   Farms,Millions of current dollars,5508.4,4847.7,5447.7,5168.8,5253.3,5900.3,7336.5,8605.3,7100.3,5881.1,6843.2,4933.4,4081.4,7463.8,6945.7,6661.2,9373.5,8757.3,10590.3,7569.1,8548.7,7984.6,6529.2,5726.4,(NA)
